,title,location1,location2,location3,area,orientation,room_type,price
5341,整租·兰州市第七中学家属院 2室1厅 南/北,城关区,兰大盘旋路,兰州市第七中学家属院,45.00㎡,南 北,2室1厅1卫,2000
5342,整租·农业职业技术学院家属院 2室2厅 南/北,城关区,段家滩,农业职业技术学院家属院,86.00㎡,南 北,2室2厅1卫,2000
5343,整租·康乐花园 2室2厅 东南,城关区,雁滩高新区,康乐花园,95.00㎡,东南,2室2厅1卫,2200
5344,整租·兰州市天主教会家属院 2室2厅 南/北,城关区,东方红广场,兰州市天主教会家属院,86.00㎡,南 北,2室2厅1卫,2000
5345,整租·静安小区 2室1厅 南,城关区,西关南关,静安小区,100.00㎡,南,2室1厅1卫,2500
5346,整租·沛丰大厦 2室1厅 北,城关区,西关南关,沛丰大厦,75.00㎡,北,2室1厅1卫,2200
5347,整租·幸福苑小区 2室2厅 南/北,城关区,九州,幸福苑小区,104.00㎡,南 北,2室2厅1卫,2000
5348,整租·南河庭院 2室2厅 南,城关区,段家滩,南河庭院,107.00㎡,南,2室2厅1卫,2300
5349,整租·省交通厅家属院（榆中街） 2室2厅 南,城关区,东方红广场,省交通厅家属院（榆中街）,80.00㎡,南,2室2厅1卫,2000
5350,整租·兰州服装厂家属院 2室1厅 南/北,城关区,西关南关,兰州服装厂家属院,59.00㎡,南 北,2室1厅1卫,2000
5351,整租·科教城雁滩二期园区 2室2厅 南/北,城关区,雁滩高新区,科教城雁滩二期园区,90.00㎡,南 北,2室2厅1卫,2000
5352,整租·川儀 2室2厅 南/北,城关区,黄河北,川儀,110.00㎡,南 北,2室2厅1卫,2200
5353,整租·省石油公司家属院（井儿街） 2室1厅 南,城关区,西关南关,省石油公司家属院（井儿街）,60.00㎡,南,2室1厅1卫,2500
5354,整租·兰州银行职工住宅小区 2室2厅 南/北,城关区,火车站,兰州银行职工住宅小区,93.00㎡,南 北,2室2厅1卫,2300
5355,整租·三易花园 2室1厅 南/北,城关区,段家滩,三易花园,80.00㎡,南 北,2室1厅1卫,2200
5356,整租·甘肃省邮电管理局家属院 2室1厅 南/北,城关区,西关南关,甘肃省邮电管理局家属院,51.74㎡,南 北,2室1厅1卫,2200
5357,整租·工商局家属院 2室1厅 南/北,城关区,万达大润发,工商局家属院,80.00㎡,南 北,2室1厅1卫,2000
5358,整租·省保进出口公司家属院 2室2厅 南/北,城关区,东部,省保进出口公司家属院,92.00㎡,南 北,2室2厅2卫,2300
5359,整租·雁沙花园 2室2厅 南,城关区,万达大润发,雁沙花园,88.00㎡,南,2室2厅2卫,2000
5360,整租·雁滩家园B区 2室2厅 南,城关区,北面滩,雁滩家园B区,104.00㎡,南,2室2厅1卫,2500
5361,整租·农行家属院住宅楼（庆阳路） 2室2厅 南/北,城关区,西关南关,农行家属院住宅楼（庆阳路）,98.00㎡,南 北,2室2厅2卫,2000
5362,整租·华鼎中央都会 2室2厅 南,城关区,东部,华鼎中央都会,85.30㎡,南,2室2厅1卫,2200
5363,整租·兰州国资物业第三十七佳园 2室1厅 东南,城关区,火车站,兰州国资物业第三十七佳园,88.67㎡,东南,2室1厅1卫,2000
5364,整租·新乐住宅小区 2室2厅 南/北,城关区,火车站,新乐住宅小区,53.00㎡,南 北,2室2厅1卫,2000
5365,整租·付家巷小区（傅家巷） 2室1厅 南/北,城关区,西关南关,付家巷小区（傅家巷）,60.00㎡,南 北,2室1厅1卫,2000
5366,整租·畅家巷小区 2室1厅 东/西,城关区,东方红广场,畅家巷小区,76.00㎡,东 西,2室1厅1卫,2100
5367,整租·居安小区 2室1厅 南/北,城关区,五泉广场,居安小区,62.00㎡,南 北,2室1厅1卫,2000
5368,整租·下水巷（散盘） 2室1厅 东南,城关区,西关南关,下水巷（散盘）,57.69㎡,东南,2室1厅1卫,2200
5369,整租·天庆莱茵小镇 2室1厅 南/北,城关区,北面滩,天庆莱茵小镇,73.00㎡,南 北,2室1厅1卫,2500
5370,整租·萃英花园 2室1厅 东南,城关区,西关南关,萃英花园,60.00㎡,东南,2室1厅1卫,2000
5371,整租·新厦开发公司家属院 2室1厅 西/北,城关区,西关南关,新厦开发公司家属院,61.00㎡,西 北,2室1厅1卫,2000
5372,整租·西北大厦 2室1厅 南,城关区,西关南关,西北大厦,115.00㎡,南,2室1厅1卫,2300
5373,整租·诺四 2室2厅 南/北,城关区,碧桂园,诺四,80.00㎡,南 北,2室2厅1卫,2000
5374,整租·美居田园小区 2室1厅 南/北,城关区,万达大润发,美居田园小区,92.00㎡,南 北,2室1厅1卫,2100
5375,整租·新丽小区 2室1厅 南,城关区,火车站,新丽小区,53.00㎡,南,2室1厅1卫,2100
5376,整租·兰州市局家属院（旧大路） 2室2厅 南/北,城关区,兰大盘旋路,兰州市局家属院（旧大路）,80.00㎡,南 北,2室2厅1卫,2200
5377,整租·元森北新时代（石榴园） 2室1厅 南/北,城关区,黄河北,元森北新时代（石榴园）,93.00㎡,南 北,2室1厅1卫,2100
5378,整租·天庆莱茵小镇 2室2厅 南/北,城关区,北面滩,天庆莱茵小镇,93.00㎡,南 北,2室2厅1卫,2500
5379,整租·兰东居民楼 2室1厅 东/西,城关区,西关南关,兰东居民楼,65.00㎡,东 西,2室1厅1卫,2000
5380,整租·兰州晟佳公司北家属院 2室2厅 南/北,城关区,火车站,兰州晟佳公司北家属院,84.00㎡,南 北,2室2厅1卫,2000
5381,整租·天庆丽舍情园 2室1厅 南,城关区,北面滩,天庆丽舍情园,71.00㎡,南,2室1厅1卫,2400
5382,整租·民航小区 2室2厅 南/北,城关区,东部,民航小区,65.00㎡,南 北,2室2厅1卫,2200
5383,整租·三易旺族丽景 2室2厅 南,城关区,北面滩,三易旺族丽景,100.00㎡,南,2室2厅1卫,2200
5384,整租·付家巷小区（傅家巷） 2室1厅 南/北,城关区,西关南关,付家巷小区（傅家巷）,54.00㎡,南 北,2室1厅1卫,2500
5385,整租·中路子小区 2室1厅 南/北,城关区,西关南关,中路子小区,61.00㎡,南 北,2室1厅1卫,2000
5386,整租·幸福小院（静宁路） 2室1厅 东/北,城关区,西关南关,幸福小院（静宁路）,91.00㎡,东 北,2室1厅1卫,2300
5387,整租·东湖小区 2室1厅 东南,城关区,段家滩,东湖小区,71.00㎡,东南,2室1厅1卫,2000
5388,整租·雁滩家园B区 2室2厅 东北,城关区,北面滩,雁滩家园B区,95.00㎡,东北,2室2厅1卫,2300
5389,整租·兰药家属院 2室2厅 南/北,城关区,大沙坪,兰药家属院,98.00㎡,南 北,2室2厅1卫,2000
5390,整租·省高级法院家属院 2室2厅 南/北,城关区,万达大润发,省高级法院家属院,90.00㎡,南 北,2室2厅1卫,2000
5391,整租·正宁路 2室1厅 南/北,城关区,西关南关,正宁路,64.00㎡,南 北,2室1厅1卫,2000
5392,整租·基业豪庭 2室2厅 南,城关区,雁滩高新区,基业豪庭,92.58㎡,南,2室2厅1卫,2000
5393,整租·工信委家属院（平凉路） 2室2厅 南/北,城关区,火车站,工信委家属院（平凉路）,114.00㎡,南 北,2室2厅2卫,2100
5394,整租·甘肃省公路局家属院(陈家湾子) 2室1厅 南,城关区,西关南关,甘肃省公路局家属院(陈家湾子),70.00㎡,南,2室1厅2卫,2500
5395,整租·兰州公交万众住宅小区 2室2厅 西南,城关区,火车站,兰州公交万众住宅小区,83.00㎡,西南,2室2厅1卫,2000
5396,整租·市政府住宅区（山字石） 2室1厅 东,城关区,西关南关,市政府住宅区（山字石）,70.00㎡,东,2室1厅1卫,2500
5397,整租·省林业特种装备储备管理中心综合住宅楼 2室2厅 东/北,城关区,火车站,省林业特种装备储备管理中心综合住宅楼,110.00㎡,东 北,2室2厅1卫,2000
5398,整租·华鼎中央都会 2室1厅 南/北,城关区,东部,华鼎中央都会,94.00㎡,南 北,2室1厅1卫,2400
5399,整租·金轮颐园小区 2室1厅 南,城关区,火车站,金轮颐园小区,70.50㎡,南,2室1厅1卫,2000
5400,整租·甘肃外贸畜产制品厂家属院新楼 2室1厅 南/北,城关区,黄河北,甘肃外贸畜产制品厂家属院新楼,120.00㎡,南 北,2室1厅1卫,2500
5401,整租·雁滩家园D区 2室2厅 南/北,城关区,万达大润发,雁滩家园D区,94.00㎡,南 北,2室2厅1卫,2400
5402,整租·省军区家属院（正宁路/甘南路） 2室1厅 南/北,城关区,西关南关,省军区家属院（正宁路/甘南路）,72.00㎡,南 北,2室1厅1卫,2200
5403,整租·苹果园小区 2室1厅 西南,城关区,东部,苹果园小区,100.30㎡,西南,2室1厅1卫,2100
5404,整租·荣达小区 2室1厅 西北,城关区,万达大润发,荣达小区,75.00㎡,西北,2室1厅1卫,2500
5405,整租·海鸿国际 2室1厅 南,城关区,北面滩,海鸿国际,76.00㎡,南,2室1厅1卫,2300
5406,整租·恒昌花园 2室2厅 南/北,城关区,黄河北,恒昌花园,116.96㎡,南 北,2室2厅1卫,2200
5407,整租·华城小区（嘉峪关北路） 2室2厅 南/北,城关区,东部,华城小区（嘉峪关北路）,81.69㎡,南 北,2室2厅1卫,2100
5408,整租·甘南花园（五一山新村） 2室2厅 南/北,城关区,大沙坪,甘南花园（五一山新村）,110.00㎡,南 北,2室2厅1卫,2500
5409,整租·华润家园 2室1厅 西北,城关区,火车站,华润家园,81.00㎡,西北,2室1厅1卫,2300
5410,整租·城投金砂茗园 2室1厅 南,城关区,大沙坪,城投金砂茗园,95.00㎡,南,2室1厅1卫,2200
5411,整租·畅家巷小区 2室1厅 南,城关区,东方红广场,畅家巷小区,50.00㎡,南,2室1厅1卫,2100
5412,整租·兰州市静安物业公司小区 2室1厅 东南,城关区,西关南关,兰州市静安物业公司小区,84.67㎡,东南,2室1厅1卫,2100
5413,整租·大华公司家属院 2室1厅 南,城关区,五泉广场,大华公司家属院,53.00㎡,南,2室1厅1卫,2400
5414,整租·顺心苑 2室1厅 南,城关区,东方红广场,顺心苑,70.00㎡,南,2室1厅1卫,2000
5415,整租·居安小区 2室2厅 南/北,城关区,五泉广场,居安小区,63.00㎡,南 北,2室2厅1卫,2200
5416,整租·华玺花园 2室1厅 东/西,城关区,西关南关,华玺花园,57.94㎡,东 西,2室1厅1卫,2000
5417,整租·省人大家属院(杨家园) 2室1厅 南/北,城关区,西关南关,省人大家属院(杨家园),75.00㎡,南 北,2室1厅1卫,2500
5418,整租·华商小区 2室2厅 东/西,城关区,万达大润发,华商小区,91.00㎡,东 西,2室2厅1卫,2400
5419,整租·欣欣茗园 2室2厅 南/北,城关区,段家滩,欣欣茗园,97.00㎡,南 北,2室2厅1卫,2300
5420,整租·省测绘局家属院（东岗西路） 2室1厅 南/北,城关区,兰大盘旋路,省测绘局家属院（东岗西路）,70.00㎡,南 北,2室1厅1卫,2100
5421,整租·甘肃省食品股份有限公司家属楼 2室2厅 南,城关区,二热,甘肃省食品股份有限公司家属楼,98.00㎡,南,2室2厅1卫,2500
5422,整租·宜和花园 2室1厅 南,城关区,五泉广场,宜和花园,100.00㎡,南,2室1厅1卫,2500
5423,整租·常顺苑 2室2厅 东北,城关区,万达大润发,常顺苑,71.50㎡,东北,2室2厅1卫,2200
5424,整租·兰林路小区 2室1厅 南,城关区,西关南关,兰林路小区,60.00㎡,南,2室1厅1卫,2000
5425,整租·空港花园东航小区 2室2厅 东南,城关区,二热,空港花园东航小区,103.00㎡,东南,2室2厅1卫,2100
5426,整租·海鸿国际 2室2厅 南,城关区,北面滩,海鸿国际,75.00㎡,南,2室2厅1卫,2200
5427,整租·兰州恒大绿洲·二号院 2室2厅 西,城关区,大沙坪,兰州恒大绿洲·二号院,88.69㎡,西,2室2厅1卫,2000
5428,整租·惠苑小区（大沙坪） 2室1厅 南,城关区,大沙坪,惠苑小区（大沙坪）,96.00㎡,南,2室1厅1卫,2000
5429,整租·安兴小区 2室1厅 东/西,城关区,段家滩,安兴小区,84.00㎡,东 西,2室1厅1卫,2500
5430,整租·兰州市二十七中家属院 2室2厅 南/北,城关区,五泉广场,兰州市二十七中家属院,123.00㎡,南 北,2室2厅1卫,2000
5431,整租·南滨河东路小区 2室1厅 北,城关区,西关南关,南滨河东路小区,85.00㎡,北,2室1厅1卫,2500
5432,整租·省人大家属院（五福巷） 2室2厅 南/北,城关区,西关南关,省人大家属院（五福巷）,80.00㎡,南 北,2室2厅2卫,2000
5433,整租·天源9号 2室2厅 南/北,城关区,九州,天源9号,78.00㎡,南 北,2室2厅1卫,2200
5434,整租·科技小区 2室2厅 南/西北,城关区,万达大润发,科技小区,114.50㎡,南 西北,2室2厅2卫,2200
5435,整租·欣欣茗园 2室2厅 南,城关区,段家滩,欣欣茗园,106.00㎡,南,2室2厅1卫,2000
5436,整租·兰宁小区 2室2厅 南/北,城关区,兰大盘旋路,兰宁小区,115.00㎡,南 北,2室2厅1卫,2500
5437,整租·雁滩家园C区 2室2厅 南/北,城关区,万达大润发,雁滩家园C区,96.00㎡,南 北,2室2厅1卫,2200
5438,整租·花园小区 2室2厅 南/北,城关区,万达大润发,花园小区,80.00㎡,南 北,2室2厅1卫,2200
5439,整租·亚太嘉园 2室1厅 南/北,城关区,黄河北,亚太嘉园,78.00㎡,南 北,2室1厅1卫,2000
5440,整租·中国科学院兰州分院范家湾住宅小区 2室2厅 南/北,城关区,东部,中国科学院兰州分院范家湾住宅小区,75.00㎡,南 北,2室2厅1卫,2500
5441,整租·华城小区（嘉峪关北路） 2室2厅 东/西,城关区,东部,华城小区（嘉峪关北路）,102.00㎡,东 西,2室2厅1卫,2200
5442,整租·元森北新时代（石榴园） 2室1厅 北,城关区,黄河北,元森北新时代（石榴园）,71.00㎡,北,2室1厅1卫,2000
5443,整租·华亮大厦 2室1厅 南,城关区,雁滩高新区,华亮大厦,75.00㎡,南,2室1厅1卫,2200
5444,整租·穆柯寨小区 2室2厅 南/北,城关区,黄河北,穆柯寨小区,85.00㎡,南 北,2室2厅1卫,2000
5445,整租·基业豪庭 2室2厅 南/北,城关区,雁滩高新区,基业豪庭,105.00㎡,南 北,2室2厅1卫,2200
5446,整租·新港城 2室2厅 南/北,城关区,北面滩,新港城,88.00㎡,南 北,2室2厅1卫,2400
5447,整租·金地花园 2室2厅 南/北,城关区,万达大润发,金地花园,100.00㎡,南 北,2室2厅1卫,2500
5448,整租·海鸿国际 2室1厅 北,城关区,北面滩,海鸿国际,70.00㎡,北,2室1厅1卫,2200
5449,整租·康乐花园 2室2厅 东/南,城关区,雁滩高新区,康乐花园,96.00㎡,东 南,2室2厅1卫,2500
5450,整租·雁滩安居小区 2室1厅 南/北,城关区,万达大润发,雁滩安居小区,82.00㎡,南 北,2室1厅1卫,2200
5451,整租·兰州市科委家属院 2室1厅 东/西,城关区,西关南关,兰州市科委家属院,55.48㎡,东 西,2室1厅1卫,2000
5452,整租·金雁花园 2室2厅 南/北,城关区,万达大润发,金雁花园,91.00㎡,南 北,2室2厅1卫,2200
5453,整租·至诚小区 2室2厅 东/北/东北,城关区,五泉广场,至诚小区,99.88㎡,东 北 东北,2室2厅1卫,2500
5454,整租·卫生厅（南/北） 2室1厅 南/北,城关区,西关南关,卫生厅（南/北）,68.00㎡,南 北,2室1厅1卫,2200
5455,整租·天庆丽舍情园 2室1厅 南,城关区,北面滩,天庆丽舍情园,76.00㎡,南,2室1厅1卫,2400
5456,整租·市国资物业（民勤街） 2室1厅 东/西/北,城关区,西关南关,市国资物业（民勤街）,60.00㎡,东 西 北,2室1厅1卫,2000
5457,整租·基业豪庭 2室2厅 西南,城关区,雁滩高新区,基业豪庭,91.00㎡,西南,2室2厅1卫,2400
5458,整租·省建设银行家属院（榆中街） 2室2厅 南/北,城关区,东方红广场,省建设银行家属院（榆中街）,80.00㎡,南 北,2室2厅1卫,2500
5459,整租·长虹嘉园 2室1厅 东/西,城关区,五泉广场,长虹嘉园,80.00㎡,东 西,2室1厅1卫,2300
5460,整租·旺盛大厦 2室2厅 东北,城关区,兰大盘旋路,旺盛大厦,122.19㎡,东北,2室2厅1卫,2500
5461,整租·希望花园 2室1厅 南,城关区,黄河北,希望花园,80.00㎡,南,2室1厅1卫,2000
5462,整租·基业豪庭 2室1厅 南,城关区,雁滩高新区,基业豪庭,77.00㎡,南,2室1厅1卫,2500
5463,整租·甘肃日报社家属院 2室2厅 南,城关区,五泉广场,甘肃日报社家属院,85.00㎡,南,2室2厅1卫,2100
5464,整租·祥和苑 2室1厅 南/北,城关区,五泉广场,祥和苑,93.00㎡,南 北,2室1厅1卫,2000
5465,整租·怡景新苑 2室2厅 东/南,城关区,黄河北,怡景新苑,90.00㎡,东 南,2室2厅1卫,2300
5466,整租·东湖小区 2室2厅 东/西,城关区,段家滩,东湖小区,87.85㎡,东 西,2室2厅1卫,2200
5467,整租·基业豪庭 2室2厅 南/西,城关区,雁滩高新区,基业豪庭,106.00㎡,南 西,2室2厅1卫,2200
5468,整租·华城苑小区（南区） 2室2厅 南/北,城关区,东部,华城苑小区（南区）,107.00㎡,南 北,2室2厅1卫,2300
5469,整租·翡翠居 2室2厅 南/北,城关区,大沙坪,翡翠居,98.00㎡,南 北,2室2厅1卫,2100
5470,整租·鑫亿城 2室1厅 西,城关区,万达大润发,鑫亿城,55.00㎡,西,2室1厅1卫,2400
5471,整租·天庆莱茵小镇 2室2厅 南,城关区,北面滩,天庆莱茵小镇,92.00㎡,南,2室2厅1卫,2500
5472,整租·绿莹花园 2室1厅 西北,城关区,大沙坪,绿莹花园,95.10㎡,西北,2室1厅1卫,2200
5473,整租·甘报社住宅小区 2室1厅 东/西,城关区,五泉广场,甘报社住宅小区,72.00㎡,东 西,2室1厅1卫,2000
5474,整租·中广·千隆家园 2室1厅 南,城关区,五泉广场,中广·千隆家园,110.00㎡,南,2室1厅1卫,2500
5475,整租·城关区政府雁滩住宅小区 2室1厅 南/北,城关区,万达大润发,城关区政府雁滩住宅小区,75.00㎡,南 北,2室1厅1卫,2000
5476,整租·传输局家属院（金塔巷） 2室1厅 东/西,城关区,西关南关,传输局家属院（金塔巷）,80.00㎡,东 西,2室1厅1卫,2000
5477,整租·红山雅轩 2室2厅 南,城关区,火车站,红山雅轩,89.00㎡,南,2室2厅1卫,2000
5478,整租·恒大绿洲 2室1厅 复式 南/北,城关区,大沙坪,恒大绿洲,100.00㎡,南 北,2室1厅1卫,2000
5479,整租·八一阳光家园（东区） 2室2厅 南/北,城关区,东部,八一阳光家园（东区）,120.00㎡,南 北,2室2厅1卫,2400
5480,整租·兰州恒大绿洲·二号院 2室1厅 南,城关区,大沙坪,兰州恒大绿洲·二号院,83.05㎡,南,2室1厅1卫,2300
5481,整租·中广 · 宜景湾 2室2厅 东北,城关区,万达大润发,中广 · 宜景湾,101.00㎡,东北,2室2厅1卫,2000
5482,整租·幸福苑小区 2室1厅 南,城关区,九州,幸福苑小区,83.00㎡,南,2室1厅1卫,2000
5483,整租·绿莹花园 2室2厅 南/北,城关区,大沙坪,绿莹花园,100.00㎡,南 北,2室2厅1卫,2300
5484,整租·基业豪庭 2室2厅 西南,城关区,雁滩高新区,基业豪庭,106.00㎡,西南,2室2厅1卫,2300
5485,整租·元森北新时代（紫藤园） 2室1厅 东/南,城关区,黄河北,元森北新时代（紫藤园）,60.00㎡,东 南,2室1厅1卫,2200
5486,整租·红星紫郡 2室0厅 南,城关区,雁滩高新区,红星紫郡,56.66㎡,南,2室0厅1卫,2400
5487,整租·居安西小区 2室2厅 南/北,城关区,五泉广场,居安西小区,65.00㎡,南 北,2室2厅1卫,2000
5488,整租·金都大厦 2室2厅 东/西,城关区,东方红广场,金都大厦,131.00㎡,东 西,2室2厅1卫,2400
5489,整租·小沟头小区 2室2厅 南/北,城关区,西关南关,小沟头小区,110.00㎡,南 北,2室2厅1卫,2300
5490,整租·融園 2室2厅 南/北,城关区,雁滩高新区,融園,107.00㎡,南 北,2室2厅1卫,2000
5491,整租·银信小区 2室2厅 东,城关区,火车站,银信小区,90.00㎡,东,2室2厅1卫,2200
5492,整租·欣欣茗园 2室1厅 东/北,城关区,段家滩,欣欣茗园,94.00㎡,东 北,2室1厅1卫,2000
5493,整租·三易小区北楼 2室1厅 东/西,城关区,段家滩,三易小区北楼,85.00㎡,东 西,2室1厅1卫,2000
5494,整租·天庆花园 2室2厅 南/北,城关区,雁滩高新区,天庆花园,79.22㎡,南 北,2室2厅1卫,2100
5495,整租·金良综合楼小区 2室1厅 南/北,城关区,火车站,金良综合楼小区,107.00㎡,南 北,2室1厅1卫,2100
