,Unnamed: 0,title,location1,location2,location3,area,orientation,room_type,price
6373,6373,整租·五星花园 2室2厅 南,七里河区,五泉广场,五星花园,94.80㎡,南,2室2厅1卫,1200
6383,6383,整租·兰州铁路技师学院家属院 2室1厅 东/西,七里河区,西站,兰州铁路技师学院家属院,75.00㎡,东 西,2室1厅1卫,1300
6384,6384,整租·兰州市七里河区土门墩街道办事处 2室2厅 东/西,七里河区,郑家庄,兰州市七里河区土门墩街道办事处,98.00㎡,东 西,2室2厅1卫,1300
6385,6385,整租·银桥家园 2室1厅 北,七里河区,建工局,银桥家园,62.70㎡,北,2室1厅1卫,1400
6388,6388,整租·兰州搪瓷厂家属院 2室1厅 北,七里河区,晏家坪,兰州搪瓷厂家属院,53.65㎡,北,2室1厅1卫,1300
6389,6389,整租·磨沟沿小区 2室0厅 北,七里河区,下西园,磨沟沿小区,50.00㎡,北,2室0厅1卫,1300
6391,6391,整租·糖酒公司家属院（敦煌路） 2室2厅 南,七里河区,仁恒美林郡,糖酒公司家属院（敦煌路）,70.00㎡,南,2室2厅1卫,1500
6392,6392,整租·604家属院 2室1厅 南/北,七里河区,晏家坪,604家属院,76.80㎡,南 北,2室1厅1卫,1500
6393,6393,整租·兰西东闸口小区 2室1厅 南/北,七里河区,建工局,兰西东闸口小区,50.00㎡,南 北,2室1厅1卫,1300
6394,6394,整租·第三勘查院晏家坪小区 2室1厅 南/北,七里河区,晏家坪,第三勘查院晏家坪小区,60.00㎡,南 北,2室1厅1卫,1300
6395,6395,整租·兰港怡园B区 2室1厅 南/北,七里河区,晏家坪,兰港怡园B区,82.00㎡,南 北,2室1厅1卫,1400
6396,6396,整租·秀川新村 2室1厅 南/北,七里河区,秀川,秀川新村,85.00㎡,南 北,2室1厅1卫,1500
6408,6408,整租·程苑小区 2室1厅 南/北,七里河区,建工局,程苑小区,65.00㎡,南 北,2室1厅1卫,1100
6410,6410,整租·兰石东四区 2室1厅 南/北,七里河区,吴家园,兰石东四区,45.00㎡,南 北,2室1厅1卫,1300
6411,6411,整租·晏家坪小区 2室1厅 南/北,七里河区,晏家坪,晏家坪小区,51.00㎡,南 北,2室1厅1卫,1300
6412,6412,整租·604家属院 2室1厅 南/北,七里河区,晏家坪,604家属院,61.00㎡,南 北,2室1厅1卫,1200
6413,6413,整租·省送电公司家属院小区 2室1厅 东北,七里河区,建工局,省送电公司家属院小区,82.00㎡,东北,2室1厅1卫,1500
6414,6414,整租·陇亨小区 2室2厅 南/北,七里河区,晏家坪,陇亨小区,93.00㎡,南 北,2室2厅1卫,1500
6415,6415,整租·兰州轴承厂家属院（光华街） 2室1厅 南/北,七里河区,金港城,兰州轴承厂家属院（光华街）,75.00㎡,南 北,2室1厅1卫,1400
6416,6416,整租·城投孙家台小区 2室2厅 西南,七里河区,下西园,城投孙家台小区,76.00㎡,西南,2室2厅1卫,1400
6417,6417,整租·大庆木器厂家属院 2室1厅 南,七里河区,建工局,大庆木器厂家属院,53.00㎡,南,2室1厅1卫,1400
6419,6419,整租·郑家庄新社区 2室2厅 南/北,七里河区,金港城,郑家庄新社区,84.00㎡,南 北,2室2厅2卫,1400
6420,6420,整租·兰石东四区 2室1厅 南,七里河区,吴家园,兰石东四区,47.00㎡,南,2室1厅1卫,1400
6422,6422,整租·晏家坪一村 2室1厅 南/北,七里河区,晏家坪,晏家坪一村,80.00㎡,南 北,2室1厅1卫,1200
6423,6423,整租·计生委、区委家属院（秀川路） 2室1厅 东/西,七里河区,秀川,计生委、区委家属院（秀川路）,61.00㎡,东 西,2室1厅1卫,1350
6424,6424,整租·兰通厂家属院 2室1厅 南/北,七里河区,郑家庄,兰通厂家属院,48.00㎡,南 北,2室1厅1卫,1200
6430,6430,整租·地调院兰工坪小区 2室2厅 南/北,七里河区,建工局,地调院兰工坪小区,97.00㎡,南 北,2室2厅1卫,1300
6432,6432,整租·建工东院（建工中街） 2室1厅 南/北,七里河区,建工局,建工东院（建工中街）,99.00㎡,南 北,2室1厅1卫,1200
6433,6433,整租·机车厂五区（兰工坪路） 2室1厅 南,七里河区,兰工坪,机车厂五区（兰工坪路）,75.00㎡,南,2室1厅1卫,1050
6434,6434,整租·机车厂五区（兰工坪路） 2室1厅 南/北,七里河区,兰工坪,机车厂五区（兰工坪路）,86.00㎡,南 北,2室1厅1卫,1300
6435,6435,整租·机车厂五区（兰工坪路） 2室1厅 南,七里河区,兰工坪,机车厂五区（兰工坪路）,65.00㎡,南,2室1厅1卫,1000
6437,6437,整租·兰州塑料厂家属院 2室1厅 南/北,七里河区,晏家坪,兰州塑料厂家属院,99.51㎡,南 北,2室1厅1卫,1100
6438,6438,整租·金江小区 2室1厅 南,七里河区,晏家坪,金江小区,94.00㎡,南,2室1厅1卫,1200
6440,6440,整租·铁路家属院南区 2室2厅 南/北,七里河区,上西园,铁路家属院南区,75.00㎡,南 北,2室2厅1卫,1400
6442,6442,整租·西华苑小区 2室2厅 南,七里河区,小西湖,西华苑小区,80.00㎡,南,2室2厅1卫,1500
6443,6443,整租·水厂家属院（华林路） 2室1厅 南/北,七里河区,下西园,水厂家属院（华林路）,70.00㎡,南 北,2室1厅1卫,1500
6444,6444,整租·省送电公司家属院小区 2室1厅 南/北,七里河区,建工局,省送电公司家属院小区,50.00㎡,南 北,2室1厅1卫,1400
6445,6445,整租·西华苑小区 2室1厅 东南,七里河区,小西湖,西华苑小区,85.00㎡,东南,2室1厅1卫,1500
6447,6447,整租·建西西路社区 2室1厅 南,七里河区,龚家湾,建西西路社区,43.00㎡,南,2室1厅1卫,1000
6448,6448,整租·兰州物资供应站家属小区 2室1厅 东/西,七里河区,晏家坪,兰州物资供应站家属小区,62.70㎡,东 西,2室1厅1卫,1350
6449,6449,整租·郑家庄新社区 2室1厅 南/北,七里河区,金港城,郑家庄新社区,70.00㎡,南 北,2室1厅1卫,1500
6450,6450,整租·丽景苑 2室1厅 南/北,七里河区,曦华源,丽景苑,68.90㎡,南 北,2室1厅1卫,1400
6451,6451,整租·铁路家属院南区 2室1厅 南/北,七里河区,上西园,铁路家属院南区,61.00㎡,南 北,2室1厅1卫,1500
6452,6452,整租·兰州塑料厂家属院 2室1厅 南,七里河区,晏家坪,兰州塑料厂家属院,51.00㎡,南,2室1厅1卫,1100
6453,6453,整租·普华小区 2室1厅 东/西,七里河区,晏家坪,普华小区,60.00㎡,东 西,2室1厅1卫,1200
6454,6454,整租·省运输四队家属院 2室1厅 东/西,七里河区,金港城,省运输四队家属院,72.12㎡,东 西,2室1厅1卫,1200
6455,6455,整租·水产照明台区 2室0厅 南,七里河区,皋兰东区,水产照明台区,30.00㎡,南,2室0厅1卫,1000
6456,6456,整租·七里河房管所家属院 2室1厅 南,七里河区,建工局,七里河房管所家属院,43.00㎡,南,2室1厅1卫,1300
6457,6457,整租·泰和家园小区 2室1厅 南,七里河区,晏家坪,泰和家园小区,72.00㎡,南,2室1厅1卫,1200
6458,6458,整租·兰通·南苑 2室2厅 南,七里河区,郑家庄,兰通·南苑,90.00㎡,南,2室2厅1卫,1500
6459,6459,整租·塑料六厂家属院 2室2厅 东北,七里河区,建工局,塑料六厂家属院,90.00㎡,东北,2室2厅1卫,1400
6460,6460,整租·梅园小区 2室1厅 南,七里河区,五泉广场,梅园小区,90.00㎡,南,2室1厅1卫,1400
6461,6461,整租·新津小区东院 2室2厅 南/北,七里河区,建工局,新津小区东院,80.00㎡,南 北,2室2厅1卫,1500
6462,6462,整租·吉安花园 2室1厅 南,七里河区,西站,吉安花园,50.00㎡,南,2室1厅1卫,1400
6463,6463,整租·胶鞋厂家属院 2室1厅 南,七里河区,晏家坪,胶鞋厂家属院,64.26㎡,南,2室1厅1卫,1300
6464,6464,整租·晏北人家 2室2厅 南/北,七里河区,晏家坪,晏北人家,89.00㎡,南 北,2室2厅1卫,1450
6465,6465,整租·省体工一大队家属院 2室1厅 东/西,七里河区,皋兰东区,省体工一大队家属院,60.00㎡,东 西,2室1厅1卫,1500
6466,6466,整租·省邮政机械厂家属院 2室2厅 东/西,七里河区,晏家坪,省邮政机械厂家属院,80.00㎡,东 西,2室2厅1卫,1100
6467,6467,整租·上西园社区 2室1厅 南,七里河区,建工局,上西园社区,63.00㎡,南,2室1厅1卫,1200
6468,6468,整租·金港城（金福花园） 2室0厅 南/北,七里河区,金港城,金港城（金福花园）,53.00㎡,南 北,2室0厅1卫,1400
6470,6470,整租·沈家坡福乐小区 2室1厅 东/西,七里河区,五泉广场,沈家坡福乐小区,65.00㎡,东 西,2室1厅1卫,1000
6472,6472,整租·兰铁分局家属院 2室1厅 南/北,七里河区,建工局,兰铁分局家属院,50.00㎡,南 北,2室1厅1卫,1200
6473,6473,整租·兰水小区（河湾堡东街楼） 2室1厅 南/北,七里河区,金港城,兰水小区（河湾堡东街楼）,54.00㎡,南 北,2室1厅1卫,1100
6476,6476,整租·建兰丽苑 2室2厅 南/北,七里河区,晏家坪,建兰丽苑,91.56㎡,南 北,2室2厅1卫,1300
6478,6478,整租·机车厂四区 2室1厅 南,七里河区,晏家坪,机车厂四区,50.00㎡,南,2室1厅1卫,1300
6479,6479,整租·艾黎小区 2室1厅 南/北,七里河区,吴家园,艾黎小区,60.00㎡,南 北,2室1厅1卫,1300
6480,6480,整租·兰州轴承厂家属院（光华街） 2室1厅 北,七里河区,金港城,兰州轴承厂家属院（光华街）,52.00㎡,北,2室1厅1卫,1500
6482,6482,整租·兰州塑料厂家属院 2室1厅 南/北,七里河区,晏家坪,兰州塑料厂家属院,48.74㎡,南 北,2室1厅1卫,1000
6483,6483,整租·蘭駝小區 2室1厅 东,七里河区,晏家坪,蘭駝小區,45.85㎡,东,2室1厅1卫,1500
6485,6485,整租·裕华家园 2室1厅 南,七里河区,晏家坪,裕华家园,74.00㎡,南,2室1厅1卫,1300
6486,6486,整租·建西西路社区 2室1厅 南/北,七里河区,龚家湾,建西西路社区,46.00㎡,南 北,2室1厅1卫,1000
6487,6487,整租·五三四小区 2室1厅 东/西,七里河区,晏家坪,五三四小区,60.00㎡,东 西,2室1厅1卫,1100
6489,6489,整租·五星花园 2室2厅 东,七里河区,五泉广场,五星花园,88.00㎡,东,2室2厅1卫,1200
6491,6491,整租·兰州农机公司北家属楼 2室1厅 南/北,七里河区,金港城,兰州农机公司北家属楼,60.00㎡,南 北,2室1厅1卫,1350
6493,6493,整租·宏建家属院（河湾堡西街） 2室1厅 南/北,七里河区,仁恒美林郡,宏建家属院（河湾堡西街）,55.00㎡,南 北,2室1厅1卫,1400
6494,6494,整租·蘭州工業學院家属楼 2室0厅 南,七里河区,晏家坪,蘭州工業學院家属楼,48.00㎡,南,2室0厅1卫,1200
6495,6495,整租·铁路南场小区（建西西路） 2室1厅 南/北,七里河区,西站,铁路南场小区（建西西路）,61.00㎡,南 北,2室1厅1卫,1100
6496,6496,整租·小西湖西街菜市场 2室1厅 西,七里河区,建工局,小西湖西街菜市场,50.00㎡,西,2室1厅1卫,1300
6498,6498,整租·兰铁分局家属院 2室1厅 南/北,七里河区,建工局,兰铁分局家属院,51.00㎡,南 北,2室1厅1卫,1200
6499,6499,整租·第三勘查院晏家坪小区 2室1厅 南/北,七里河区,晏家坪,第三勘查院晏家坪小区,74.40㎡,南 北,2室1厅1卫,1400
6500,6500,整租·森源金湾家园 2室1厅 南/北,七里河区,晏家坪,森源金湾家园,92.00㎡,南 北,2室1厅1卫,1500
6502,6502,整租·中铁二十一局家属楼（河湾堡西街） 2室1厅 南/北,七里河区,仁恒美林郡,中铁二十一局家属楼（河湾堡西街）,60.00㎡,南 北,2室1厅1卫,1500
6503,6503,整租·丽景苑 2室1厅 东/西,七里河区,曦华源,丽景苑,70.00㎡,东 西,2室1厅1卫,1400
6504,6504,整租·梁家庄 2室1厅 南,七里河区,建工局,梁家庄,50.00㎡,南,2室1厅1卫,1200
6505,6505,整租·明仁花苑 2室1厅 东/南,七里河区,上西园,明仁花苑,71.00㎡,东 南,2室1厅1卫,1500
6506,6506,整租·甘肃省机械供销公司家属院（南滨河中路） 2室1厅 南/北,七里河区,吴家园,甘肃省机械供销公司家属院（南滨河中路）,48.00㎡,南 北,2室1厅1卫,1400
6507,6507,整租·点式小区 2室1厅 南,七里河区,建工局,点式小区,61.00㎡,南,2室1厅1卫,1400
6509,6509,整租·省送电公司家属院小区 2室1厅 南/北,七里河区,建工局,省送电公司家属院小区,52.00㎡,南 北,2室1厅1卫,1450
6510,6510,整租·小西湖西街菜市场 2室1厅 南/北,七里河区,建工局,小西湖西街菜市场,63.00㎡,南 北,2室1厅1卫,1400
6511,6511,整租·天茂园小区 2室0厅 南/北,七里河区,建工局,天茂园小区,57.00㎡,南 北,2室0厅1卫,1400
6512,6512,整租·兰州副食品厂家属楼 2室1厅 东/西,七里河区,吴家园,兰州副食品厂家属楼,60.00㎡,东 西,2室1厅1卫,1500
6513,6513,整租·金江小区 2室2厅 东南,七里河区,晏家坪,金江小区,88.30㎡,东南,2室2厅1卫,1200
6515,6515,整租·兰港怡园B区 2室1厅 南/北,七里河区,晏家坪,兰港怡园B区,76.00㎡,南 北,2室1厅1卫,1400
6516,6516,整租·兰州搪瓷厂家属院 2室1厅 南,七里河区,晏家坪,兰州搪瓷厂家属院,83.86㎡,南,2室1厅1卫,1300
6519,6519,整租·国资委第三十八家园 2室1厅 南,七里河区,晏家坪,国资委第三十八家园,70.00㎡,南,2室1厅1卫,1400
6523,6523,整租·建工东院（建工中街） 2室1厅 南/北,七里河区,建工局,建工东院（建工中街）,56.00㎡,南 北,2室1厅1卫,1200
6525,6525,整租·金港城（金宝花园） 2室1厅 南/北,七里河区,金港城,金港城（金宝花园）,64.00㎡,南 北,2室1厅1卫,1300
6526,6526,整租·铁路家属院（西津西路） 2室1厅 南,七里河区,仁恒美林郡,铁路家属院（西津西路）,44.00㎡,南,2室1厅1卫,1100
6527,6527,整租·蔬菜公司家属院（龚家湾路） 2室1厅 东南,七里河区,晏家坪,蔬菜公司家属院（龚家湾路）,52.00㎡,东南,2室1厅1卫,1100
6528,6528,整租·新华印刷厂家属院（西津东路） 2室0厅 南/北,七里河区,建工局,新华印刷厂家属院（西津东路）,44.80㎡,南 北,2室0厅1卫,1100
6529,6529,整租·土门墩商储家园 2室1厅 北,七里河区,仁恒美林郡,土门墩商储家园,58.00㎡,北,2室1厅1卫,1400
6530,6530,整租·郑家庄小区 2室1厅 南/北,七里河区,金港城,郑家庄小区,71.76㎡,南 北,2室1厅1卫,1400
6531,6531,整租·金港城（金安花园） 2室1厅 南,七里河区,金港城,金港城（金安花园）,60.00㎡,南,2室1厅1卫,1500
6533,6533,整租·北景芫小区 2室1厅 南/北,七里河区,晏家坪,北景芫小区,95.00㎡,南 北,2室1厅1卫,1500
6534,6534,整租·兰塑塑业有限公司家属楼 2室1厅 南/北,七里河区,晏家坪,兰塑塑业有限公司家属楼,93.26㎡,南 北,2室1厅1卫,1500
6535,6535,整租·天泰世纪嘉园 2室1厅 南,七里河区,秀川,天泰世纪嘉园,76.00㎡,南,2室1厅1卫,1500
6537,6537,整租·金港城（金宝花园） 2室1厅 东南,七里河区,金港城,金港城（金宝花园）,49.22㎡,东南,2室1厅1卫,1500
6538,6538,整租·铁路家属院南区 2室1厅 南/北,七里河区,上西园,铁路家属院南区,60.00㎡,南 北,2室1厅1卫,1400
6539,6539,整租·兰运司家属院 2室1厅 南,七里河区,建工局,兰运司家属院,75.00㎡,南,2室1厅1卫,1400
6540,6540,整租·机车厂四区 2室1厅 东/西,七里河区,晏家坪,机车厂四区,70.00㎡,东 西,2室1厅1卫,1300
6541,6541,整租·604家属院 2室1厅 南/北,七里河区,晏家坪,604家属院,80.00㎡,南 北,2室1厅1卫,1350
6542,6542,整租·国资委第三十八家园 2室1厅 南/北,七里河区,晏家坪,国资委第三十八家园,59.00㎡,南 北,2室1厅1卫,1400
6543,6543,整租·金港城（金福花园） 2室1厅 西南,七里河区,金港城,金港城（金福花园）,76.80㎡,西南,2室1厅1卫,1500
6544,6544,整租·土门墩商储家园 2室1厅 南/北,七里河区,仁恒美林郡,土门墩商储家园,73.00㎡,南 北,2室1厅1卫,1500
6566,6566,整租·丽景苑 2室1厅 南/北,七里河区,曦华源,丽景苑,74.00㎡,南 北,2室1厅1卫,1400
6582,6582,整租·建西西路社区 2室0厅 南,七里河区,龚家湾,建西西路社区,49.00㎡,南,2室0厅1卫,1000
6592,6592,整租·兰州轴承厂家属院（光华街） 2室1厅 南,七里河区,金港城,兰州轴承厂家属院（光华街）,51.77㎡,南,2室1厅1卫,1500
6593,6593,整租·新华园小区 2室1厅 东/西,七里河区,建工局,新华园小区,64.00㎡,东 西,2室1厅1卫,1500
6594,6594,整租·金港城（金福花园） 2室1厅 南/北,七里河区,金港城,金港城（金福花园）,56.00㎡,南 北,2室1厅1卫,1200
6606,6606,整租·兰雅•园丁雅居 2室1厅 北,七里河区,晏家坪,兰雅•园丁雅居,68.00㎡,北,2室1厅1卫,1400
6609,6609,整租·秀川新村 2室1厅 南/北,七里河区,秀川,秀川新村,60.00㎡,南 北,2室1厅1卫,1400
6610,6610,整租·良安小区 2室1厅 东/西,七里河区,吴家园,良安小区,57.00㎡,东 西,2室1厅1卫,1300
